Date,USDJPY,EURUSD,GBPUSD,USDCNH,EURJPY,AUDUSD,EURGBP,EURCHF,USDCAD,AUDCAD,CADJPY,EURCAD,CADCHF,GBPJPY,AUDJPY,CHFJPY,AUDCHF,EURAUD,GBPAUD
06/21/2013,-0.3625,-1.165,-0.975,0.71,-1.7375,-2.685,0.2925,1.4025,1.5525,-1.08,-1.51,-0.1425,0.63,-1.6,-4.29,-1.7025,-1.135,1.2675,1.27
06/20/2013,-0.07,-0.99,-0.895,0.68,-1.725,-2.745,0.2975,1.4625,1.38,-1.09,-1.23,-0.11,0.58,-1.67,-4.2625,-1.7,-1.09,1.24,1.26
06/19/2013,-0.38,-0.7775,-0.7925,0.48,-1.86,-2.475,0.23,1.45,1.1375,-1.0325,-1.43,-0.1425,0.66,-1.73,-3.995,-1.7975,-1.105,1.1875,1.2
06/18/2013,-0.605,-0.705,-0.7,0.445,-1.8075,-2.35,0.28,1.445,1.1275,-0.995,-1.62,-0.125,0.56,-1.71,-3.8025,-1.8525,-0.945,1.0525,1.0725
06/17/2013,-1.045,-0.73,-0.68,0.4725,-1.7925,-2.12,0.195,1.5,1.05,-0.965,-1.8,-0.145,0.56,-1.74,-3.875,-1.835,-0.9775,1.05,1.01
,,,,,,,,,,,,,,,,,,,
06/14/2013,-1.195,-0.7375,-0.68,0.4975,-1.945,-2.13,0.195,1.46,1.0725,-0.845,-2.02,-0.0825,0.58,-1.715,-3.655,-1.93,-0.9975,1.06,1.03
06/13/2013,-1.2625,-0.795,-0.675,0.585,-2.185,-2.18,0.205,1.47,1.045,-0.98,-1.49,-0.1225,0.5,-1.995,-3.66,-2.09,-1.0475,1.0425,1.065
06/12/2013,-0.51,-0.7475,-0.69,0.585,-1.62,-2.155,0.205,1.4425,1.035,-0.9275,-1.46,-0.14,0.53,-1.4325,-3.3275,-1.58,-0.9225,0.9975,0.9825
06/11/2013,-0.4,-0.795,-0.815,0.59,-1.635,-2.23,0.1975,1.44,1.1075,-0.935,-1.21,-0.1425,0.51,-1.4325,-3.32,-1.59,-0.88,1.02,1.01
06/10/2013,-0.0725,-0.78,-0.81,0.535,-1.54,-2.12,0.215,1.445,1.09,-0.825,-1.16,-0.1225,0.52,-1.425,-3.0775,-1.5025,-0.79,0.945,0.9925
,,,,,,,,,,,,,,,,,,,
06/07/2013,-0.3775,-0.78,-0.815,0.47,-1.7575,-2.27,0.2325,1.45,1.1,-0.83,-1.15,-0.14,0.57,-1.695,-3.2175,-1.765,-0.8475,0.905,0.9875
06/06/2013,-0.2,-0.82,-0.845,0.425,-1.2525,-2.25,0.24,1.4225,1.0825,-0.6275,-1.18,-0.1275,0.47,-1.0775,-2.4475,-1.2975,-0.805,0.9,0.8975
06/05/2013,0.0525,-0.9275,-1.03,0.43,-1.17,-2.195,0.3125,1.3925,1.105,-0.5875,-1.11,-0.135,0.56,-0.9575,-2.3175,-1.1625,-0.67,0.6875,0.7125
06/04/2013,0.0075,-0.92,-1.04,0.36,-1.215,-2.045,0.3425,1.4275,1.135,-0.5775,-1.02,-0.1375,0.58,-1.1425,-2.5775,-1.25,-0.63,0.68,0.6975
06/03/2013,-0.3825,-0.935,-1.04,0.355,-1.2625,-2.04,0.3275,1.43,1.135,-0.585,-1.19,-0.1375,0.31,-1.025,-2.4975,-1.2525,-0.64,0.68,0.7575
,,,,,,,,,,,,,,,,,,,
05/31/2013,-0.355,-0.9275,-1.045,0.395,-1.2,-2.0625,0.3275,1.37,1.195,-0.5975,-1.15,-0.135,0.31,-1.0775,-2.5375,-1.25,-0.605,0.68,0.7225
05/30/2013,-0.3275,-0.765,-1.005,0.3025,-1.0875,-1.965,0.3025,1.3675,1.185,-0.595,-1.11,-0.1325,0.32,-0.985,-2.3,-1.1,-0.6025,0.6775,0.7725
05/29/2013,-0.23,-0.8025,-1.0325,0.2275,-1.085,-2.12,0.3025,1.4275,1.24,-0.6175,-1.1,-0.13,0.32,-0.96,-2.1625,-1.035,-0.605,0.685,0.7675
05/28/2013,-0.1625,-0.8125,-1.075,0.2475,-1.025,-2.015,0.3025,1.4975,1.2225,-0.5875,-1,-0.18,0.35,-0.935,-2.13,-1.005,-0.5975,0.6775,0.7675
05/27/2013,-0.4,-0.8075,-1.13,0.1925,-1.05,-2.155,0.3225,1.575,1.235,-0.635,-1.16,-0.1625,0.4,-0.935,-2.1525,-1.045,-0.5075,0.665,0.745
,,,,,,,,,,,,,,,,,,,
05/24/2013,-0.285,-0.83,-1.11,0.24,-0.9,-2.0325,0.3175,1.5775,1.245,-0.6,-0.87,-0.145,0.36,-0.845,-1.9675,-0.855,-0.4625,0.6675,0.785
05/23/2013,0.0125,-0.9175,-1.115,0.205,-0.81,-2.1125,0.325,1.57,1.285,-0.595,-0.7,-0.1475,0.32,-0.685,-1.8425,-0.675,-0.4525,0.655,0.755
05/22/2013,0.4025,-0.905,-1.1075,0.1275,-0.4725,-1.965,0.325,1.645,1.345,-0.59,-0.47,-0.1475,0.35,-0.285,-1.55,-0.3575,-0.4675,0.6525,0.77
05/21/2013,0.3475,-0.875,-1.0675,0.1375,-0.4775,-1.94,0.15,1.5475,1.3675,-0.58,-0.53,-0.1925,0.35,-0.2625,-1.6525,-0.34,-0.475,0.6275,0.7775
05/20/2013,0.4425,-0.88,-0.975,0.1225,-0.4725,-2.135,0.1325,1.5425,1.4275,-0.64,-0.46,-0.1475,0.22,-0.27,-1.6475,-0.32,-0.505,0.625,0.7425
,,,,,,,,,,,,,,,,,,,
05/17/2013,0.625,-0.915,-1.0325,0.09,-0.47,-2.3125,0.1025,1.53,1.505,-0.63,-0.4,-0.1475,0.26,-0.16,-1.615,-0.32,-0.4975,0.645,0.7525
05/16/2013,0.53,-0.845,-1.0075,0.06,-0.44,-2.155,0.1425,1.5475,1.22,-0.61,-0.4,-0.205,0.32,-0.21,-0.9625,-0.3175,-0.3775,0.48,0.645
05/15/2013,0.5725,-1.0225,-1.02,0.055,-0.44,-2.07,0.155,1.5925,1.21,-0.6275,-0.35,-0.2075,0.37,-0.25,-0.9,-0.32,-0.4125,0.465,0.485
05/14/2013,0.5575,-0.95,-1.0125,0.0625,-0.5225,-1.9,0.0725,1.4675,1.1825,-0.545,-0.38,-0.205,0.31,-0.3,-0.8425,-0.365,-0.3275,0.44,0.4625
05/13/2013,0.6225,-1.015,-0.9275,0.0625,-0.5425,-1.765,-0.1275,1.4675,1.0425,-0.57,-0.37,-0.2175,0.32,-0.32,-0.895,-0.365,-0.2925,0.28,0.3775
,,,,,,,,,,,,,,,,,,,
05/10/2013,0.74,-1.06,-0.915,0.01,-0.5425,-1.965,-0.1375,1.43,1.0775,-0.5575,-0.35,-0.185,0.29,-0.27,-0.8625,-0.3625,-0.235,0.2225,0.2175
05/09/2013,0.925,-0.8925,-0.72,0.01,-0.635,-1.575,-0.1275,1.38,0.7675,-0.555,-0.28,-0.205,0.28,-0.375,-0.895,-0.4725,-0.3025,0.155,0.18
05/08/2013,0.595,-0.885,-0.66,0.0025,-0.6625,-1.39,-0.12,1.365,0.77,-0.5675,-0.45,-0.2075,0.27,-0.3375,-0.87,-0.5275,-0.3425,0.195,0.3025
05/07/2013,0.56,-0.885,-0.6275,0.0925,-0.675,-1.47,-0.125,1.3075,0.7725,-0.5225,-0.42,-0.18,0.28,-0.415,-0.9475,-0.5425,-0.3025,0.12,0.3025
05/06/2013,0.6325,-0.89,-0.57,0.11,-0.67,-1.28,-0.12,1.1725,0.8225,-0.4925,-0.4,-0.19,0.22,-0.41,-0.9325,-0.5475,-0.3025,0.0925,0.2325
,,,,,,,,,,,,,,,,,,,
05/03/2013,0.6225,-0.9075,-0.63,0.035,-0.7175,-1.255,-0.13,1.195,0.84,-0.4925,-0.38,-0.1725,0.23,-0.4775,-0.9325,-0.5775,-0.2875,0.0975,0.2175
05/02/2013,0.375,-0.985,-0.61,0.07,-0.645,-1.28,-0.13,1.2,0.7125,-0.4925,-0.49,-0.175,0.24,-0.38,-0.9175,-0.47,-0.335,0.11,0.2325
05/01/2013,0.2575,-0.8825,-0.62,0.0725,-0.6075,-1.045,-0.1275,1.37,0.6625,-0.495,-0.5,-0.1725,0.25,-0.38,-0.6625,-0.46,-0.2975,0.085,0.2425
04/30/2013,0.235,-0.8,-0.685,0.065,-0.62,-0.945,-0.155,1.2875,0.685,-0.4825,-0.5,-0.1725,0.22,-0.3325,-0.6625,-0.44,-0.3025,0.1075,0.23
04/29/2013,0.2175,-0.85,-0.635,0.11,-0.615,-0.96,-0.145,1.3225,0.7325,-0.4825,-0.52,-0.165,0.22,-0.3625,-0.6575,-0.4525,-0.2875,0.115,0.2425
,,,,,,,,,,,,,,,,,,,
04/26/2013,0.275,-0.905,-0.685,0.115,-0.6325,-0.965,-0.15,1.3575,0.755,-0.4825,-0.56,-0.165,0.18,-0.545,-0.7825,-0.475,-0.27,0.1575,0.1725
04/25/2013,0.47,-0.8925,-0.7125,0.115,-0.53,-0.965,-0.1025,1.4225,0.8225,-0.4825,-0.35,-0.16,0.17,-0.3525,-0.5975,-0.42,-0.2775,0.1,0.1775
04/24/2013,0.72,-0.9425,-0.7775,0.115,-0.5175,-1.07,-0.1275,1.3925,0.8525,-0.485,-0.29,-0.16,0.17,-0.305,-0.61,-0.375,-0.2725,0.0875,0.2525
04/23/2013,0.73,-0.9675,-0.8075,0.105,-0.5125,-1.29,-0.1175,1.025,0.85,-0.4825,-0.26,-0.16,0.19,-0.3,-0.5925,-0.38,-0.31,0.0725,0.09
04/22/2013,0.7525,-0.9825,-0.735,0.085,-0.4475,-1.28,-0.055,1.02,0.8725,-0.4825,-0.3,-0.24,0.28,-0.195,-0.58,-0.3125,-0.3325,0.0775,0.2675
,,,,,,,,,,,,,,,,,,,
04/19/2013,0.89,-0.855,-0.7425,0.1,-0.475,-1.175,-0.0775,1.025,0.8475,-0.4675,-0.26,-0.26,0.36,-0.245,-0.6175,-0.3225,-0.33,0.095,0.2475
04/18/2013,0.73,-0.8625,-0.785,0.115,-0.4625,-1.105,-0.025,1.01,0.8825,-0.4675,-0.32,-0.235,0.22,-0.235,-0.68,-0.285,-0.27,0.04,0.1775
04/17/2013,0.725,-0.8375,-0.765,0.175,-0.4225,-1.1,0.05,1.04,0.875,-0.4625,-0.37,-0.255,0.23,-0.18,-0.655,-0.3025,-0.3475,0.055,0.1675
04/16/2013,0.49,-0.785,-0.625,0.165,-0.425,-1.055,0.0175,1.0525,0.83,-0.4625,-0.38,-0.2425,0.26,-0.25,-0.82,-0.29,-0.265,0.01,0.1575
04/15/2013,0.505,-0.7375,-0.6375,0.16,-0.265,-0.86,-0.0675,1.015,0.8275,-0.4625,-0.26,-0.27,0.28,-0.025,-0.395,-0.115,-0.1725,-0.1275,0.1225
,,,,,,,,,,,,,,,,,,,
04/12/2013,0.67,-0.7325,-0.665,0.1525,-0.08,-0.615,-0.055,1.0375,0.7475,-0.4675,-0.17,-0.265,0.27,0.09,-0.175,0.0325,-0.2,-0.16,0.075
04/11/2013,0.71,-0.7475,-0.66,0.1525,-0.13,-0.61,-0.065,1.025,0.715,-0.4625,-0.13,-0.305,-0.07,0.105,-0.3,-0.005,-0.215,-0.115,0.0825
04/10/2013,0.69,-0.7625,-0.735,0.155,-0.295,-0.835,-0.1,1.0325,0.765,-0.4925,-0.22,-0.2725,-0.03,-0.025,-0.4375,-0.115,-0.1725,-0.1125,0.075
04/09/2013,0.455,-0.72,-0.75,0.2625,-0.3825,-0.955,-0.085,1.1625,0.7725,-0.495,-0.34,-0.25,-0.07,-0.1,-0.7025,-0.2375,-0.185,-0.135,0.095
04/08/2013,0.6,-0.755,-0.755,0.24,-0.435,-0.995,-0.1175,1.0875,0.82,-0.4925,-0.31,-0.2775,0.03,-0.255,-0.73,-0.3425,-0.1325,-0.14,0.0925
,,,,,,,,,,,,,,,,,,,
04/05/2013,0.3175,-0.875,-0.7975,0.2425,-0.925,-0.985,-0.1225,1.0725,0.7625,-0.49,-0.59,-0.2775,-0.14,-0.72,-1.225,-0.82,-0.1525,-0.1,-0.0925
04/04/2013,0.14,-0.955,-0.875,0.245,-1.215,-0.95,-0.1275,1.055,0.6775,-0.49,-0.69,-0.55,0,-1.085,-1.2425,-1.095,-0.16,-0.15,-0.0675
04/03/2013,0.0625,-1.05,-0.875,0.24,-1.7675,-0.95,-0.1375,1.0275,0.6725,-0.4825,-0.88,-0.2625,0.09,-1.475,-1.55,-1.5875,-0.0725,-0.1625,-0.14
04/02/2013,-0.23,-1.1325,-0.92,0.24,-2.0225,-0.99,-0.13,1.0725,0.6775,-0.4825,-1,-0.2625,0.06,-1.7275,-1.6575,-1.8275,-0.0825,-0.1925,-0.1225
04/01/2013,-0.32,-1.27,-0.95,0.25,-2.07,-1.025,-0.145,1.11,0.6675,-0.4875,-1,-0.3025,0.07,-1.8075,-1.815,-1.8925,-0.06,-0.1925,-0.1175
,,,,,,,,,,,,,,,,,,,
03/29/2013,-0.325,-1.265,-0.95,0.2425,-1.9225,-1.03,-0.145,1.105,0.6975,-0.5175,-1.07,-0.315,-0.05,-1.635,-1.8075,-1.76,-0.075,-0.2,-0.1675
03/28/2013,-0.3125,-1.245,-0.95,0.225,-1.905,-1.03,-0.1475,1.1,0.69,-0.485,-1.06,-0.26,0,-1.6525,-1.82,-1.7125,-0.05,-0.1675,-0.1725
03/27/2013,-0.295,-1.315,-0.99,0.225,-1.7775,-0.96,-0.15,0.9525,0.695,-0.4825,-0.96,-0.25,0.03,-1.525,-1.7,-1.6075,-0.0325,-0.175,-0.1575
03/26/2013,-0.3525,-1.2925,-0.99,0.2075,-1.7425,-0.97,-0.1525,1.055,0.705,-0.4725,-1.02,-0.25,0.06,-1.51,-1.6925,-1.59,0.0075,-0.1675,-0.145
03/25/2013,-0.325,-1.2325,-0.95,0.2075,-1.78,-0.98,-0.0775,1.0125,0.73,-0.4725,-0.96,-0.21,0.01,-1.485,-1.6525,-1.6325,-0.06,-0.03,-0.075
,,,,,,,,,,,,,,,,,,,
03/22/2013,-0.4,-1.36,-0.82,0.21,-1.745,-1.065,-0.015,1.0125,0.77,-0.4725,-1.07,-0.2125,0.05,-1.42,-1.695,-1.57,-0.0075,-0.08,-0.13
03/21/2013,-0.29,-1.21,-0.855,0.195,-1.7275,-0.92,0.0875,1.0375,0.765,-0.4725,-1.26,-0.195,0.04,-1.4325,-1.5875,-1.56,-0.0375,-0.0375,-0.065
03/20/2013,-0.2975,-1.1875,-0.88,0.1975,-1.8675,-1.0075,0.13,1.0425,0.8025,-0.4725,-1.13,-0.14,0.08,-1.7225,-1.6175,-1.695,-0.0825,-0.0525,-0.085
03/19/2013,-0.435,-1.2775,-0.86,0.2025,-1.7425,-1.0825,0.1025,1.1075,0.8,-0.4725,-1.23,-0.075,0,-1.5975,-1.5775,-1.595,-0.035,-0.0225,0.12
03/18/2013,-0.6275,-1.12,-0.84,0.195,-1.7275,-0.89,0.2925,1.1575,0.73,-0.4825,-1.29,-0.075,0.03,-1.5625,-1.615,-1.715,-0.03,0.01,0.045
,,,,,,,,,,,,,,,,,,,
03/15/2013,-0.35,-0.9625,-0.81,0.195,-1.185,-0.7975,0.445,1.1525,0.7275,-0.4725,-1.11,-0.1025,-0.02,-1.005,-1.2075,-1.155,-0.1575,0.26,0.0925
03/14/2013,-0.315,-1.02,-0.82,0.2,-1.2275,-0.865,0.415,1.255,0.725,-0.4725,-1.14,-0.0775,-0.04,-0.925,-1.12,-1.145,-0.1725,0.38,0.21
03/13/2013,-0.2275,-1.0475,-0.915,0.195,-1.0475,-0.975,0.3425,1.3075,0.7725,-0.51,-1.18,-0.105,-0.41,-0.9225,-1.23,-0.95,-0.28,0.405,0.29
03/12/2013,-0.0775,-1,-0.91,0.195,-0.9875,-1.0725,0.3725,1.305,0.7575,-0.515,-1.11,-0.105,-0.41,-0.92,-1.235,-0.925,-0.245,0.4075,0.29
03/11/2013,0.165,-1.0575,-0.895,0.195,-0.89,-1.1525,0.33,1.3475,0.865,-0.495,-1,-0.105,-0.39,-0.7925,-1.235,-0.92,-0.195,0.41,0.2925
,,,,,,,,,,,,,,,,,,,
03/08/2013,0.3925,-1.0425,-0.92,0.195,-0.8725,-1.2925,0.2725,1.3425,0.9475,-0.5,-0.89,-0.105,-0.44,-0.725,-1.41,-0.95,-0.2075,0.4075,0.2925
03/07/2013,0.4525,-1.0875,-0.88,0.245,-1.015,-1.3675,0.2675,1.345,0.95,-0.505,-0.89,-0.105,-0.43,-0.8325,-1.495,-1.0225,-0.225,0.4575,0.2925
03/06/2013,0.0825,-1.1,-0.835,0.245,-1.245,-1.39,0.185,1.39,0.9425,-0.505,-1.09,-0.105,-0.31,-1.005,-1.59,-1.225,-0.255,0.4525,0.295
03/05/2013,0.06,-1.14,-0.79,0.245,-1.2825,-1.515,0.1925,1.3875,0.985,-0.505,-1.11,-0.105,-0.3,-1.155,-1.8,-1.33,-0.26,0.4575,0.295
03/04/2013,0.07,-1.2625,-0.875,0.245,-1.3475,-1.69,0.24,1.335,0.99,-0.5025,-1.12,-0.105,-0.22,-1.3,-1.925,-1.325,-0.2275,0.5375,0.2975
,,,,,,,,,,,,,,,,,,,
03/01/2013,0.12,-1.28,-0.915,0.245,-1.335,-1.585,0.2775,1.3225,1.02,-0.49,-0.87,-0.105,-0.22,-1.3175,-2.1,-1.3525,-0.225,0.5375,0.2975
02/28/2013,0.0525,-1.28,-0.875,0.2475,-1.5625,-1.575,0.255,1.35,1.015,-0.49,-0.97,-0.105,-0.24,-1.26,-1.96,-1.445,-0.235,0.5425,0.3
02/27/2013,-0.0075,-1.315,-0.9,0.245,-1.3975,-1.835,0.275,1.3475,0.9675,-0.5025,-0.91,0.0925,-0.17,-1.565,-2.23,-1.505,-0.13,0.5375,0.3025
02/26/2013,-0.075,-1.5475,-0.875,0.245,-1.205,-1.6825,0.355,1.335,1.155,-0.5025,-0.95,0.0925,-0.12,-1.49,-2.025,-1.45,-0.11,0.585,0.3025
02/25/2013,0.0175,-0.865,-0.85,0.245,-0.935,-1.285,0.5975,1.505,1.095,-0.5025,-0.5,0.0925,-0.23,-1.0075,-1.43,-1.325,-0.11,0.535,0.3025
,,,,,,,,,,,,,,,,,,,
02/22/2013,0.165,-0.7725,-0.8225,0.2475,-0.91,-1.245,0.4975,1.4925,0.97,-0.5025,-0.34,0.09,-0.19,-0.8575,-1.4,-1.1925,-0.08,0.52,0.3075
02/21/2013,-0.02,-0.775,-0.83,0.195,-0.735,-1.2075,0.4925,1.6475,0.95,-0.5025,-0.47,0.09,-0.37,-0.79,-1.055,-1.09,-0.11,0.5575,0.3075
02/20/2013,0.1525,-0.6225,-0.71,0.195,-0.44,-0.99,0.4975,1.67,0.9425,-0.5,-0.26,0.09,-0.37,-0.6075,-1.05,-0.8225,-0.1675,0.5525,0.31
02/19/2013,0.2875,-0.6175,-0.735,0.2,-0.445,-1,0.4525,1.7825,0.88,-0.5025,-0.07,0.09,-0.25,-0.6775,-1.0625,-0.9425,-0.165,0.5425,0.5025
02/18/2013,0.45,-0.5825,-0.795,0.195,-0.4225,-1.035,0.4375,1.7625,0.83,-0.5175,-0.02,0.0875,-0.24,-0.5,-0.92,-0.8075,-0.17,0.595,0.505
,,,,,,,,,,,,,,,,,,,
02/15/2013,0.3,-0.5225,-0.78,0.195,-0.47,-1.19,0.4475,1.7625,0.695,-0.5025,-0.1,0.085,-0.32,-0.54,-0.855,-0.885,-0.1675,0.5575,0.51
02/14/2013,0.5175,-0.4875,-0.8,0.2,-0.335,-1.195,0.4525,1.765,0.6625,-0.5025,0.05,0.0875,-0.26,-0.445,-0.76,-0.7375,-0.225,0.5625,0.5125
02/13/2013,0.5875,-0.3475,-0.765,0.195,-0.095,-1.22,0.3975,1.8275,0.75,-0.49,0.06,0.085,-0.4,-0.2325,-0.865,-0.5875,-0.205,0.5375,0.515
02/12/2013,0.6275,-0.3875,-0.725,0.195,0.1975,-1.3175,0.3975,1.8275,0.7825,-0.49,0.08,0.085,-0.25,-0.105,-0.855,-0.4475,-0.205,0.61,0.5175
02/11/2013,0.68,-0.395,-0.515,0.195,-0.0625,-1.28,0.3025,1.8275,0.76,-0.4875,0.17,0.0875,-0.26,-0.3075,-0.95,-0.9225,-0.205,0.6125,0.52
,,,,,,,,,,,,,,,,,,,
02/08/2013,0.65,-0.3825,-0.525,0.195,-0.25,-1.2875,0.2525,1.8275,0.66,-0.49,0.16,0.0775,-0.27,-0.5025,-0.875,-0.94,-0.265,0.645,0.5275
02/07/2013,0.88,-0.3675,-0.57,0.195,0.33,-1.3625,0.3225,1.8275,0.63,-0.4875,0.27,0.0775,-0.22,0.1025,-0.695,-0.3875,-0.2825,0.6975,0.5325
02/06/2013,1.0375,-0.3725,-0.5725,0.195,0.3425,-1.2875,0.2675,1.895,0.635,-0.4875,0.45,0.0775,-0.17,0.135,-0.38,-0.25,-0.3,0.74,0.5375
02/05/2013,0.92,-0.355,-0.5225,0.245,0.255,-1,0.2275,1.9375,0.635,-0.49,0.28,0.075,-0.22,0.145,-0.38,-0.295,-0.37,0.8575,0.54
02/04/2013,0.89,-0.2025,-0.3475,0.195,0.3575,-1.035,0.2875,1.985,0.575,-0.49,0.35,0.0775,-0.23,0.2,-0.42,-0.18,-0.375,1.035,0.545
,,,,,,,,,,,,,,,,,,,
02/01/2013,0.925,0.085,-0.375,0.195,0.4425,-1.1,0.3075,2.0475,0.5425,-0.4825,0.33,0.065,-0.33,0.255,-0.4275,-0.16,-0.3725,0.8225,0.5625
01/31/2013,0.78,0.0325,-0.3675,0.195,0.235,-1.065,0.245,2.16,0.57,-0.4525,0.17,0.065,-0.34,0.06,-0.4325,-0.25,-0.3275,0.825,0.5675
01/30/2013,0.735,0.0825,-0.3575,0.2,0.2325,-0.95,0.2325,2.12,0.65,-0.4525,-0.13,0.0625,-0.27,0.13,-0.4075,-0.205,-0.3,0.495,0.4925
01/29/2013,0.725,0.06,-0.345,0.195,0.2075,-0.915,0.2325,2.135,0.6925,-0.4825,-0.18,-0.095,-0.27,0.05,-0.42,-0.32,-0.225,0.3875,0.5025
01/28/2013,0.7675,0.035,-0.355,0.195,0.27,-0.995,0.2725,2.165,0.6875,-0.44,-0.18,-0.085,-0.26,0.11,-0.4125,-0.31,-0.2075,0.2625,0.5125
,,,,,,,,,,,,,,,,,,,
01/25/2013,0.85,0.085,-0.3025,0.1925,0.3225,-0.9175,0.23,2.125,0.68,-0.5225,0,-0.0925,-0.23,0.13,-0.47,-0.29,-0.2075,0.2875,0.5425
01/24/2013,0.805,-0.065,-0.3325,0.195,-0.1075,-0.8,0.2475,2.1225,0.55,-0.53,0.01,-0.0925,-0.25,-0.15,-0.66,-0.6075,-0.0175,0.2875,0.5625
01/23/2013,0.42,-0.19,-0.3725,0.195,-0.0775,-0.73,0.315,2.105,0.4525,-0.5025,-0.23,-0.125,-0.35,-0.135,-0.5275,-0.645,0.01,0.275,0.5625
01/22/2013,0.5275,-0.215,-0.38,0.22,0.0675,-0.7925,0.355,2.16,0.445,-0.5425,-0.2,-0.125,-0.28,0.005,-0.325,-0.645,-0.015,0.2725,0.565
01/21/2013,0.7575,-0.2525,-0.38,0.22,0.0575,-0.83,0.345,2.2625,0.44,-0.5425,0.06,-0.12,-0.23,-0.035,-0.2075,-0.7,-0.1675,0.3825,0.575
,,,,,,,,,,,,,,,,,,,
01/18/2013,0.875,-0.2425,-0.3575,0.22,0.2,-0.835,0.3125,2.2025,0.48,-0.5775,0.07,-0.12,-0.18,0.0575,-0.23,-0.74,-0.1675,0.3875,0.575
01/17/2013,0.8325,-0.27,-0.3225,0.22,0.0675,-0.72,0.1525,2.1975,0.43,-0.555,0.06,-0.125,-0.17,-0.005,-0.2925,-0.91,-0.1675,0.3775,0.57
01/16/2013,0.57,-0.255,-0.31,0.195,-0.1,-0.6075,0.045,2.3825,0.415,-0.5775,-0.14,-0.12,-0.14,-0.145,-0.2825,-0.605,-0.08,0.3775,0.59
01/15/2013,0.7575,-0.1725,-0.22,0.195,0.205,-0.6075,0.0175,2.375,0.425,-0.5725,0.03,-0.12,-0.23,0.18,-0.0425,-0.4,-0.205,0.3575,0.575
01/14/2013,0.9,-0.155,-0.2075,0.245,0.275,-0.6025,0.0075,2.35,0.415,-0.5525,-0.2,-0.13,-0.44,0.375,0.005,0.215,-0.225,0.3675,0.57
,,,,,,,,,,,,,,,,,,,
01/11/2013,0.95,-0.1275,-0.21,0.2475,-0.055,-0.6075,-0.02,1.8,0.415,-0.5425,-0.17,-0.125,-0.65,-0.06,-0.105,-0.305,-0.225,0.3925,0.5725
01/10/2013,0.8825,-0.24,-0.215,0.2475,-0.26,-0.6075,-0.05,1.7025,0.4425,-0.5025,-0.17,-0.12,-1.49,-0.225,-0.2075,-0.165,-0.225,0.3675,0.635
01/09/2013,0.6325,-0.3075,-0.265,0.295,-0.3025,-0.74,-0.1625,1.545,0.44,-0.5025,-0.12,-0.12,-1.5,-0.19,-0.29,-0.2725,-0.2575,0.36,0.67
01/08/2013,0.58,-0.295,-0.26,0.195,-0.2575,-0.7925,-0.17,1.5675,0.435,-0.5025,-0.19,-0.12,-1.45,-0.1225,-0.2925,-0.1625,-0.2075,0.3475,0.575
01/07/2013,0.5825,-0.35,-0.2725,0.195,-0.215,-0.8775,-0.17,1.5175,0.44,-0.5025,-0.2,-0.12,-1.44,-0.1,-0.2075,-0.1125,-0.2075,0.365,0.575
,,,,,,,,,,,,,,,,,,,
01/04/2013,0.615,-0.415,-0.275,0.195,-0.1325,-0.875,-0.2,1.51,0.4225,-0.5325,-0.09,-0.155,-1.38,-0.105,-0.2275,-0.145,-0.2125,0.3425,0.3975
01/03/2013,0.5775,-0.325,-0.19,0.195,-0.11,-0.865,-0.1775,1.535,0.525,-0.5025,-0.16,-0.155,-1.54,-0.0675,-0.285,-0.195,-0.215,0.34,0.3975
01/02/2013,0.5925,-0.265,-0.1925,0.1975,-0.035,-0.955,-0.1325,1.5025,0.415,-0.5025,-0.06,-0.155,-1.45,0.03,-0.235,-0.04,-0.2125,0.3575,0.4
01/01/2013,0.6175,-0.2925,-0.225,0.2025,-0.0425,-1.025,-0.1175,1.4925,0.4575,-0.5025,-0.07,-0.1525,-1.08,0.0475,-0.31,-0.0125,-0.2125,0.375,0.4025
12/31/2012,0.625,-0.3025,-0.2175,0.2,-0.0375,-1.01,-0.1,1.6525,0.4775,-0.5025,-0.07,-0.155,-1.08,0.07,-0.3075,-0.02,-0.2125,0.3525,0.405
,,,,,,,,,,,,,,,,,,,
12/28/2012,0.645,-0.2975,-0.225,0.17,-0.015,-1.02,-0.1,1.62,0.4925,-0.5025,-0.24,-0.12,-1.63,0.015,-0.29,-0.06,-0.2125,0.3825,0.575
12/27/2012,0.635,-0.2175,-0.1575,0.2,-0.045,-1.035,-0.08,1.6,0.4775,-0.5025,-0.27,-0.115,-1.57,0.05,-0.2975,-0.0525,-0.2125,0.3525,0.6125
12/26/2012,0.67,-0.2575,-0.1575,0.23,-0.055,-1.025,-0.115,1.63,0.4475,-0.5025,-0.11,-0.15,-1.56,0.07,-0.3125,0.0425,-0.2125,0.3475,0.4125
12/25/2012,0.5625,-0.2575,-0.16,0.22,-0.0525,-1.015,-0.1175,1.6425,0.4425,-0.5025,-0.17,-0.1525,-1.6,0.06,-0.315,0.04,-0.2125,0.405,0.42
12/24/2012,0.495,-0.2425,-0.1525,0.225,-0.045,-1.02,-0.105,1.6325,0.475,-0.5025,-0.24,-0.1075,-1.6,0.0525,-0.3,0.045,-0.2125,0.3575,0.645
,,,,,,,,,,,,,,,,,,,
12/21/2012,0.5175,-0.2375,-0.175,0.1975,-0.05,-0.845,-0.11,1.605,0.4075,-0.4025,-0.29,-0.1,-1.45,0.025,-0.285,-0.35,-0.2125,0.3925,0.6825
